,bracket_pricing,quantity,diameter,wall,length,end_a_1x,end_a_2x,end_x_1x,end_x_2x,num_boss,other,end_a_forming,end_x_forming,no_of_components,total_component_weight,SP-0019,SP-0035,SP-0039,SP-0046,SP-0048,cost
17624,1.0,1.0,12.7,1.65,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.093,0.0,0.0,0.0,0.0,0.0,28.62460564
17625,1.0,2.0,12.7,1.65,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.093,0.0,0.0,0.0,0.0,0.0,16.76468788
17626,1.0,5.0,12.7,1.65,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.093,0.0,0.0,0.0,0.0,0.0,9.650962871
17627,1.0,10.0,12.7,1.65,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.093,0.0,0.0,0.0,0.0,0.0,7.277866495
17628,1.0,25.0,12.7,1.65,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.093,0.0,0.0,0.0,0.0,0.0,5.853452257
17629,1.0,50.0,12.7,1.65,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.093,0.0,0.0,0.0,0.0,0.0,5.447271635
17630,1.0,100.0,12.7,1.65,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.093,0.0,0.0,0.0,0.0,0.0,5.260873678
17631,1.0,250.0,12.7,1.65,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.093,0.0,0.0,0.0,0.0,0.0,5.146809256
17632,1.0,1.0,12.7,1.65,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.096,0.0,1.0,0.0,0.0,0.0,22.88799987
17633,1.0,2.0,12.7,1.65,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.096,0.0,1.0,0.0,0.0,0.0,13.32328083
17634,1.0,5.0,12.7,1.65,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.096,0.0,1.0,0.0,0.0,0.0,7.583892991
17635,1.0,10.0,12.7,1.65,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.096,0.0,1.0,0.0,0.0,0.0,5.669836359
17636,1.0,25.0,12.7,1.65,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.096,0.0,1.0,0.0,0.0,0.0,4.523628028
17637,1.0,50.0,12.7,1.65,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.096,0.0,1.0,0.0,0.0,0.0,4.206473295
17638,1.0,100.0,12.7,1.65,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.096,0.0,1.0,0.0,0.0,0.0,4.067370342
17639,1.0,250.0,12.7,1.65,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.096,0.0,1.0,0.0,0.0,0.0,3.981126511
17640,0.0,34.0,19.05,1.65,115.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.122,0.0,0.0,0.0,0.0,0.0,5.180193965
17641,0.0,1.0,19.05,1.65,121.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.122,0.0,0.0,0.0,0.0,0.0,12.76408696
17642,0.0,1.0,19.05,1.65,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.122,0.0,0.0,0.0,0.0,0.0,18.49791067
17643,0.0,1.0,19.05,1.65,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.122,0.0,0.0,0.0,0.0,0.0,18.23639712
17644,0.0,36.0,19.05,1.65,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.122,0.0,0.0,0.0,0.0,0.0,4.36783272
17645,0.0,1.0,15.88,1.65,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.124,0.0,1.0,0.0,0.0,0.0,6.045414332
17646,1.0,1.0,15.88,1.24,209.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.126,0.0,0.0,0.0,0.0,0.0,29.47313366
17647,1.0,2.0,15.88,1.24,209.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.126,0.0,0.0,0.0,0.0,0.0,17.61321589
17648,1.0,5.0,15.88,1.24,209.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.126,0.0,0.0,0.0,0.0,0.0,10.49670882
17649,1.0,10.0,15.88,1.24,209.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.126,0.0,0.0,0.0,0.0,0.0,8.126394507
17650,1.0,25.0,15.88,1.24,209.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.126,0.0,0.0,0.0,0.0,0.0,6.70198027
17651,1.0,50.0,15.88,1.24,209.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.126,0.0,0.0,0.0,0.0,0.0,6.295799647
17652,1.0,100.0,15.88,1.24,209.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.126,0.0,0.0,0.0,0.0,0.0,6.106619631
17653,1.0,250.0,15.88,1.24,209.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.126,0.0,0.0,0.0,0.0,0.0,5.995337269
17654,0.0,50.0,9.52,1.65,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,3.090867613
17655,1.0,1.0,9.52,1.65,74.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,21.06575118
17656,1.0,2.0,9.52,1.65,74.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,13.05898522
17657,1.0,3.0,9.52,1.65,74.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,10.4438497
17658,1.0,5.0,9.52,1.65,74.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,6.999660589
17659,1.0,10.0,9.52,1.65,74.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,0.0,0.0,0.0,0.0,5.678182536
17660,1.0,1.0,12.7,1.24,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.096,0.0,0.0,0.0,0.0,0.0,30.44407227
17661,1.0,6.0,12.7,1.24,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.096,0.0,0.0,0.0,0.0,0.0,6.195645521
17662,1.0,20.0,12.7,1.24,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.096,0.0,0.0,0.0,0.0,0.0,1.724876616
17663,1.0,1.0,15.88,1.24,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.146,0.0,0.0,0.0,0.0,0.0,6.510018195
17664,1.0,7.0,15.88,1.24,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.146,0.0,0.0,0.0,0.0,0.0,35.50185563
17665,1.0,1.0,12.7,1.65,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.155,0.0,1.0,0.0,0.0,0.0,7.942778609
17666,1.0,1.0,12.7,1.65,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.155,0.0,1.0,0.0,0.0,0.0,10.95853063
17667,1.0,1.0,12.7,1.65,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.155,0.0,1.0,0.0,0.0,0.0,9.022217524
17668,1.0,1.0,12.7,1.65,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.155,0.0,1.0,0.0,0.0,0.0,12.44971428
17669,1.0,5.0,9.52,0.89,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.117,0.0,0.0,0.0,0.0,0.0,6.704762329
17670,1.0,9.0,9.52,0.89,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.117,0.0,0.0,0.0,0.0,0.0,4.66273098
17671,1.0,15.0,9.52,0.89,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.117,0.0,0.0,0.0,0.0,0.0,3.644497365
17672,1.0,20.0,9.52,0.89,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.117,0.0,0.0,0.0,0.0,0.0,3.260573215
17673,0.0,1.0,12.7,1.65,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08,0.0,0.0,0.0,0.0,0.0,2.698597286
17674,0.0,35.0,25.4,1.65,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.324,0.0,0.0,0.0,0.0,0.0,6.237376407
17675,0.0,35.0,25.4,3.05,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.324,0.0,0.0,0.0,0.0,0.0,8.451895417
17676,0.0,35.0,25.4,3.05,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.324,0.0,0.0,0.0,0.0,0.0,5.836759903
17677,0.0,35.0,15.88,2.41,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.124,0.0,0.0,0.0,0.0,0.0,5.427797221
17678,1.0,1.0,15.88,1.65,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.166,0.0,0.0,0.0,0.0,0.0,24.68521002
17679,1.0,2.0,15.88,1.65,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.166,0.0,0.0,0.0,0.0,0.0,14.49452769
17680,1.0,5.0,15.88,1.65,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.166,0.0,0.0,0.0,0.0,0.0,8.379561881
17681,1.0,10.0,15.88,1.65,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.166,0.0,0.0,0.0,0.0,0.0,6.343094651
17682,1.0,25.0,15.88,1.65,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.166,0.0,0.0,0.0,0.0,0.0,5.118988666
17683,1.0,50.0,15.88,1.65,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.166,0.0,0.0,0.0,0.0,0.0,4.779577461
17684,1.0,100.0,15.88,1.65,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.166,0.0,0.0,0.0,0.0,0.0,4.623782154
17685,1.0,250.0,15.88,1.65,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.166,0.0,0.0,0.0,0.0,0.0,4.531974205
17686,1.0,1.0,15.88,1.65,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.0,0.0,0.0,0.0,0.0,24.62400472
17687,1.0,2.0,15.88,1.65,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.0,0.0,0.0,0.0,0.0,14.43332239
17688,1.0,5.0,15.88,1.65,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.0,0.0,0.0,0.0,0.0,8.318356582
17689,1.0,10.0,15.88,1.65,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.0,0.0,0.0,0.0,0.0,6.281889352
17690,1.0,25.0,15.88,1.65,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.0,0.0,0.0,0.0,0.0,5.057783367
17691,1.0,50.0,15.88,1.65,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.0,0.0,0.0,0.0,0.0,4.718372162
17692,1.0,100.0,15.88,1.65,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.0,0.0,0.0,0.0,0.0,4.562576854
17693,1.0,250.0,15.88,1.65,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.0,0.0,0.0,0.0,0.0,4.470768905
17694,1.0,1.0,19.05,1.65,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.298,0.0,0.0,0.0,0.0,0.0,25.14424976
17695,1.0,2.0,19.05,1.65,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.298,0.0,0.0,0.0,0.0,0.0,14.95356743
17696,1.0,5.0,19.05,1.65,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.298,0.0,0.0,0.0,0.0,0.0,8.838601626
17697,1.0,10.0,19.05,1.65,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.298,0.0,0.0,0.0,0.0,0.0,6.802134396
17698,1.0,25.0,19.05,1.65,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.298,0.0,0.0,0.0,0.0,0.0,5.57802841
17699,1.0,50.0,19.05,1.65,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.298,0.0,0.0,0.0,0.0,0.0,5.238617205
17700,1.0,100.0,19.05,1.65,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.298,0.0,0.0,0.0,0.0,0.0,5.082821898
17701,1.0,250.0,19.05,1.65,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.298,0.0,0.0,0.0,0.0,0.0,4.991013949
17702,1.0,1.0,22.22,3.05,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.31,0.0,0.0,0.0,0.0,0.0,27.74547498
17703,1.0,2.0,22.22,3.05,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.31,0.0,0.0,0.0,0.0,0.0,17.55479265
17704,1.0,5.0,22.22,3.05,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.31,0.0,0.0,0.0,0.0,0.0,11.4426089
17705,1.0,10.0,22.22,3.05,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.31,0.0,0.0,0.0,0.0,0.0,9.403359615
17706,1.0,25.0,22.22,3.05,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.31,0.0,0.0,0.0,0.0,0.0,8.182035688
17707,1.0,50.0,22.22,3.05,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.31,0.0,0.0,0.0,0.0,0.0,7.839842424
17708,1.0,100.0,22.22,3.05,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.31,0.0,0.0,0.0,0.0,0.0,7.686829176
17709,1.0,250.0,22.22,3.05,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.31,0.0,0.0,0.0,0.0,0.0,7.595021227
17710,1.0,1.0,22.22,3.05,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.31,0.0,0.0,0.0,0.0,0.0,25.71735393
17711,1.0,2.0,22.22,3.05,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.31,0.0,0.0,0.0,0.0,0.0,15.5266716
17712,1.0,5.0,22.22,3.05,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.31,0.0,0.0,0.0,0.0,0.0,9.411705792
17713,1.0,10.0,22.22,3.05,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.31,0.0,0.0,0.0,0.0,0.0,7.375238562
17714,1.0,25.0,22.22,3.05,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.31,0.0,0.0,0.0,0.0,0.0,6.151132576
17715,1.0,50.0,22.22,3.05,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.31,0.0,0.0,0.0,0.0,0.0,5.811721371
17716,1.0,100.0,22.22,3.05,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.31,0.0,0.0,0.0,0.0,0.0,5.658708123
17717,1.0,250.0,22.22,3.05,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.31,0.0,0.0,0.0,0.0,0.0,5.564118115
17718,1.0,1.0,9.52,0.89,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,28.89168331
17719,1.0,2.0,9.52,0.89,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,17.03176555
17720,1.0,5.0,9.52,0.89,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,9.915258481
17721,1.0,10.0,9.52,0.89,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,7.544944164
17722,1.0,25.0,9.52,0.89,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,6.120529927
17723,1.0,50.0,9.52,0.89,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,5.714349304
17724,1.0,100.0,9.52,0.89,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,5.525169288
17725,1.0,250.0,9.52,0.89,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,5.413886926
17726,1.0,1.0,9.52,0.89,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,28.84717037
17727,1.0,2.0,9.52,0.89,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,16.98725261
17728,1.0,5.0,9.52,0.89,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,9.873527595
17729,1.0,10.0,9.52,0.89,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,7.500431219
17730,1.0,25.0,9.52,0.89,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,6.076016982
17731,1.0,50.0,9.52,0.89,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,5.669836359
17732,1.0,100.0,9.52,0.89,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,5.483438402
17733,1.0,250.0,9.52,0.89,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.061,0.0,0.0,0.0,0.0,0.0,5.369373981
17734,0.0,1.0,12.7,1.65,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08,0.0,0.0,0.0,0.0,0.0,2.868302888
17735,0.0,1.0,25.4,3.05,114.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.386,0.0,0.0,0.0,0.0,0.0,8.515882775
17736,0.0,15.0,9.52,1.24,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,1.0,0.0,0.0,0.0,8.899806925
17737,1.0,1.0,9.52,1.65,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.04,0.0,0.0,0.0,0.0,0.0,5.285912209
17738,1.0,1.0,19.05,1.65,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.298,0.0,0.0,0.0,0.0,0.0,25.59772539
17739,1.0,2.0,19.05,1.65,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.298,0.0,0.0,0.0,0.0,0.0,15.40704306
17740,1.0,5.0,19.05,1.65,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.298,0.0,0.0,0.0,0.0,0.0,9.292077252
17741,1.0,10.0,19.05,1.65,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.298,0.0,0.0,0.0,0.0,0.0,7.252827963
17742,1.0,25.0,19.05,1.65,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.298,0.0,0.0,0.0,0.0,0.0,6.031504037
17743,1.0,50.0,19.05,1.65,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.298,0.0,0.0,0.0,0.0,0.0,5.689310773
17744,1.0,100.0,19.05,1.65,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.298,0.0,0.0,0.0,0.0,0.0,5.536297525
17745,1.0,250.0,19.05,1.65,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.298,0.0,0.0,0.0,0.0,0.0,5.444489576
17746,1.0,1.0,15.88,1.65,134.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.0,0.0,0.0,0.0,0.0,25.26944242
17747,1.0,2.0,15.88,1.65,134.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.0,0.0,0.0,0.0,0.0,15.07876009
17748,1.0,5.0,15.88,1.65,134.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.0,0.0,0.0,0.0,0.0,8.966576342
17749,1.0,10.0,15.88,1.65,134.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.0,0.0,0.0,0.0,0.0,6.927327053
17750,1.0,25.0,15.88,1.65,134.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.0,0.0,0.0,0.0,0.0,5.703221068
17751,1.0,50.0,15.88,1.65,134.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.0,0.0,0.0,0.0,0.0,5.363809863
17752,1.0,100.0,15.88,1.65,134.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.0,0.0,0.0,0.0,0.0,5.210796615
17753,1.0,250.0,15.88,1.65,134.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.0,0.0,0.0,0.0,0.0,5.116206607
17754,1.0,1.0,15.88,1.65,185.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.0,0.0,0.0,0.0,0.0,25.76186687
17755,1.0,2.0,15.88,1.65,185.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.0,0.0,0.0,0.0,0.0,15.57118455
17756,1.0,5.0,15.88,1.65,185.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.0,0.0,0.0,0.0,0.0,9.456218737
17757,1.0,10.0,15.88,1.65,185.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.0,0.0,0.0,0.0,0.0,7.419751506
17758,1.0,25.0,15.88,1.65,185.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.0,0.0,0.0,0.0,0.0,6.195645521
17759,1.0,50.0,15.88,1.65,185.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.0,0.0,0.0,0.0,0.0,5.856234316
17760,1.0,100.0,15.88,1.65,185.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.0,0.0,0.0,0.0,0.0,5.700439009
17761,1.0,250.0,15.88,1.65,185.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.208,0.0,0.0,0.0,0.0,0.0,5.60863106
17762,1.0,1.0,9.52,1.24,82.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,1.0,0.0,0.0,0.0,35.03446971
17763,1.0,6.0,9.52,1.24,82.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,1.0,0.0,0.0,0.0,9.383885201
17764,1.0,20.0,9.52,1.24,82.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.042,0.0,1.0,0.0,0.0,0.0,4.648820685
17765,1.0,1.0,15.88,1.65,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.154,0.0,0.0,0.0,0.0,0.0,25.03853152
17766,1.0,2.0,15.88,1.65,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.154,0.0,0.0,0.0,0.0,0.0,14.84784919
17767,1.0,5.0,15.88,1.65,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.154,0.0,0.0,0.0,0.0,0.0,8.735665441
17768,1.0,10.0,15.88,1.65,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.154,0.0,0.0,0.0,0.0,0.0,6.696416152
17769,1.0,25.0,15.88,1.65,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.154,0.0,0.0,0.0,0.0,0.0,5.472310166
17770,1.0,50.0,15.88,1.65,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.154,0.0,0.0,0.0,0.0,0.0,5.132898961
17771,1.0,100.0,15.88,1.65,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.154,0.0,0.0,0.0,0.0,0.0,4.979885713
17772,1.0,250.0,15.88,1.65,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.154,0.0,0.0,0.0,0.0,0.0,4.885295705
17773,1.0,1.0,15.88,1.65,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.154,0.0,0.0,0.0,0.0,0.0,25.155378
17774,1.0,2.0,15.88,1.65,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.154,0.0,0.0,0.0,0.0,0.0,14.96469567
17775,1.0,5.0,15.88,1.65,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.154,0.0,0.0,0.0,0.0,0.0,8.849729862
17776,1.0,10.0,15.88,1.65,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.154,0.0,0.0,0.0,0.0,0.0,6.813262632
17777,1.0,25.0,15.88,1.65,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.154,0.0,0.0,0.0,0.0,0.0,5.589156647
17778,1.0,50.0,15.88,1.65,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.154,0.0,0.0,0.0,0.0,0.0,5.249745442
17779,1.0,100.0,15.88,1.65,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.154,0.0,0.0,0.0,0.0,0.0,5.093950134
