,tube_assembly_id,supplier,quote_date,annual_usage,min_order_quantity,bracket_pricing,quantity,cost,material_id,diameter,wall,length,num_bends,bend_radius,end_a_1x,end_a_2x,end_x_1x,end_x_2x,end_a,end_x,num_boss,num_bracket,other,end_a_forming,end_x_forming,no_of_components,total_component_weight
10491,TA-02090,S-0066,1/6/2013,0,0,Yes,250,2.517763447,SP-0029,9.52,0.89,34,2,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10492,TA-02092,S-0041,1/6/2012,1,0,Yes,1,30.48023903,SP-0035,12.7,1.65,22,1,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10493,TA-02092,S-0041,1/6/2012,1,0,Yes,6,6.22903023,SP-0035,12.7,1.65,22,1,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10494,TA-02092,S-0041,1/6/2012,1,0,Yes,20,1.758261324,SP-0035,12.7,1.65,22,1,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10495,TA-02095,S-0066,4/8/2013,0,0,Yes,1,21.80577889,SP-0035,6.35,0.89,75,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10496,TA-02095,S-0066,4/8/2013,0,0,Yes,2,12.24105985,SP-0035,6.35,0.89,75,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10497,TA-02095,S-0066,4/8/2013,0,0,Yes,5,6.501672017,SP-0035,6.35,0.89,75,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10498,TA-02095,S-0066,4/8/2013,0,0,Yes,10,4.587615386,SP-0035,6.35,0.89,75,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10499,TA-02095,S-0066,4/8/2013,0,0,Yes,25,3.441407054,SP-0035,6.35,0.89,75,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10500,TA-02095,S-0066,4/8/2013,0,0,Yes,50,3.124252322,SP-0035,6.35,0.89,75,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10501,TA-02095,S-0066,4/8/2013,0,0,Yes,100,2.98236731,SP-0035,6.35,0.89,75,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10502,TA-02095,S-0066,4/8/2013,0,0,Yes,250,2.898905538,SP-0035,6.35,0.89,75,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10503,TA-02096,S-0066,1/9/2013,0,0,Yes,1,22.0227795,SP-0029,19.05,1.24,89,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.122
10504,TA-02096,S-0066,1/9/2013,0,0,Yes,2,12.45806046,SP-0029,19.05,1.24,89,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.122
10505,TA-02096,S-0066,1/9/2013,0,0,Yes,5,6.721454683,SP-0029,19.05,1.24,89,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.122
10506,TA-02096,S-0066,1/9/2013,0,0,Yes,10,4.807398051,SP-0029,19.05,1.24,89,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.122
10507,TA-02096,S-0066,1/9/2013,0,0,Yes,25,3.658407661,SP-0029,19.05,1.24,89,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.122
10508,TA-02096,S-0066,1/9/2013,0,0,Yes,50,3.344034987,SP-0029,19.05,1.24,89,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.122
10509,TA-02096,S-0066,1/9/2013,0,0,Yes,100,3.202149975,SP-0029,19.05,1.24,89,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.122
10510,TA-02096,S-0066,1/9/2013,0,0,Yes,250,3.118688204,SP-0029,19.05,1.24,89,2,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.122
10511,TA-02116,S-0066,1/10/2013,0,0,Yes,1,28.01811677,SP-0029,19.05,2.11,49,1,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
10512,TA-02116,S-0066,1/10/2013,0,0,Yes,2,16.15819901,SP-0029,19.05,2.11,49,1,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
10513,TA-02116,S-0066,1/10/2013,0,0,Yes,5,9.044473996,SP-0029,19.05,2.11,49,1,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
10514,TA-02116,S-0066,1/10/2013,0,0,Yes,10,6.67137762,SP-0029,19.05,2.11,49,1,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
10515,TA-02116,S-0066,1/10/2013,0,0,Yes,25,5.246963383,SP-0029,19.05,2.11,49,1,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
10516,TA-02116,S-0066,1/10/2013,0,0,Yes,50,4.84078276,SP-0029,19.05,2.11,49,1,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
10517,TA-02116,S-0066,1/10/2013,0,0,Yes,100,4.654384803,SP-0029,19.05,2.11,49,1,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
10518,TA-02116,S-0066,1/10/2013,0,0,Yes,250,4.540320382,SP-0029,19.05,2.11,49,1,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
10519,TA-02150,S-0066,11/8/2013,0,0,Yes,1,27.7037441,SP-0035,6.35,0.89,31,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10520,TA-02150,S-0066,11/8/2013,0,0,Yes,2,15.84382633,SP-0035,6.35,0.89,31,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10521,TA-02150,S-0066,11/8/2013,0,0,Yes,5,8.727319264,SP-0035,6.35,0.89,31,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10522,TA-02150,S-0066,11/8/2013,0,0,Yes,10,6.354222887,SP-0035,6.35,0.89,31,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10523,TA-02150,S-0066,11/8/2013,0,0,Yes,25,4.932590709,SP-0035,6.35,0.89,31,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10524,TA-02150,S-0066,11/8/2013,0,0,Yes,50,4.523628028,SP-0035,6.35,0.89,31,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10525,TA-02150,S-0066,11/8/2013,0,0,Yes,100,4.337230071,SP-0035,6.35,0.89,31,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10526,TA-02150,S-0066,11/8/2013,0,0,Yes,250,4.225947708,SP-0035,6.35,0.89,31,4,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10527,TA-02153,S-0066,1/9/2013,0,0,Yes,1,29.53433895,SP-0029,19.05,1.24,197,7,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.387
10528,TA-02153,S-0066,1/9/2013,0,0,Yes,2,17.67442119,SP-0029,19.05,1.24,197,7,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.387
10529,TA-02153,S-0066,1/9/2013,0,0,Yes,5,10.55791412,SP-0029,19.05,1.24,197,7,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.387
10530,TA-02153,S-0066,1/9/2013,0,0,Yes,10,8.187599806,SP-0029,19.05,1.24,197,7,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.387
10531,TA-02153,S-0066,1/9/2013,0,0,Yes,25,6.763185569,SP-0029,19.05,1.24,197,7,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.387
10532,TA-02153,S-0066,1/9/2013,0,0,Yes,50,6.357004947,SP-0029,19.05,1.24,197,7,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.387
10533,TA-02153,S-0066,1/9/2013,0,0,Yes,100,6.167824931,SP-0029,19.05,1.24,197,7,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.387
10534,TA-02153,S-0066,1/9/2013,0,0,Yes,250,6.056542568,SP-0029,19.05,1.24,197,7,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.387
10535,TA-02154,S-0066,1/9/2013,0,0,Yes,1,28.57174652,SP-0029,19.05,1.24,139,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
10536,TA-02154,S-0066,1/9/2013,0,0,Yes,2,16.71182876,SP-0029,19.05,1.24,139,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
10537,TA-02154,S-0066,1/9/2013,0,0,Yes,5,9.595321689,SP-0029,19.05,1.24,139,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
10538,TA-02154,S-0066,1/9/2013,0,0,Yes,10,7.222225313,SP-0029,19.05,1.24,139,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
10539,TA-02154,S-0066,1/9/2013,0,0,Yes,25,5.800593135,SP-0029,19.05,1.24,139,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
10540,TA-02154,S-0066,1/9/2013,0,0,Yes,50,5.391630454,SP-0029,19.05,1.24,139,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
10541,TA-02154,S-0066,1/9/2013,0,0,Yes,100,5.205232497,SP-0029,19.05,1.24,139,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
10542,TA-02154,S-0066,1/9/2013,0,0,Yes,250,5.093950134,SP-0029,19.05,1.24,139,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.21
10543,TA-02172,S-0066,1/6/2013,0,0,Yes,1,22.69881985,SP-0029,12.7,1.65,151,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10544,TA-02172,S-0066,1/6/2013,0,0,Yes,2,13.13410081,SP-0029,12.7,1.65,151,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10545,TA-02172,S-0066,1/6/2013,0,0,Yes,5,7.394712975,SP-0029,12.7,1.65,151,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10546,TA-02172,S-0066,1/6/2013,0,0,Yes,10,5.480656343,SP-0029,12.7,1.65,151,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10547,TA-02172,S-0066,1/6/2013,0,0,Yes,25,4.334448012,SP-0029,12.7,1.65,151,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10548,TA-02172,S-0066,1/6/2013,0,0,Yes,50,4.017293279,SP-0029,12.7,1.65,151,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10549,TA-02172,S-0066,1/6/2013,0,0,Yes,100,3.878190326,SP-0029,12.7,1.65,151,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10550,TA-02172,S-0066,1/6/2013,0,0,Yes,250,3.791946495,SP-0029,12.7,1.65,151,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10551,TA-02174,S-0066,1/8/2013,0,0,Yes,1,21.75848389,SP-0029,9.52,0.89,89,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10552,TA-02174,S-0066,1/8/2013,0,0,Yes,2,12.19376485,SP-0029,9.52,0.89,89,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10553,TA-02174,S-0066,1/8/2013,0,0,Yes,5,6.454377014,SP-0029,9.52,0.89,89,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10554,TA-02174,S-0066,1/8/2013,0,0,Yes,10,4.540320382,SP-0029,9.52,0.89,89,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10555,TA-02174,S-0066,1/8/2013,0,0,Yes,25,3.39411205,SP-0029,9.52,0.89,89,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10556,TA-02174,S-0066,1/8/2013,0,0,Yes,50,3.076957318,SP-0029,9.52,0.89,89,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10557,TA-02174,S-0066,1/8/2013,0,0,Yes,100,2.937854365,SP-0029,9.52,0.89,89,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10558,TA-02174,S-0066,1/8/2013,0,0,Yes,250,2.851610534,SP-0029,9.52,0.89,89,3,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10559,TA-02182,S-0066,1/9/2013,0,0,Yes,1,22.57084513,SP-0029,15.88,1.24,142,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.124
10560,TA-02182,S-0066,1/9/2013,0,0,Yes,2,13.00612609,SP-0029,15.88,1.24,142,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.124
10561,TA-02182,S-0066,1/9/2013,0,0,Yes,5,7.266738258,SP-0029,15.88,1.24,142,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.124
10562,TA-02182,S-0066,1/9/2013,0,0,Yes,10,5.352681627,SP-0029,15.88,1.24,142,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.124
10563,TA-02182,S-0066,1/9/2013,0,0,Yes,25,4.206473295,SP-0029,15.88,1.24,142,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.124
10564,TA-02182,S-0066,1/9/2013,0,0,Yes,50,3.889318562,SP-0029,15.88,1.24,142,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.124
10565,TA-02182,S-0066,1/9/2013,0,0,Yes,100,3.747433551,SP-0029,15.88,1.24,142,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.124
10566,TA-02182,S-0066,1/9/2013,0,0,Yes,250,3.663971779,SP-0029,15.88,1.24,142,5,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.124
10567,TA-02183,S-0066,1/9/2013,0,0,Yes,1,29.32846658,SP-0035,15.88,1.65,225,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.112
10568,TA-02183,S-0066,1/9/2013,0,0,Yes,2,17.46854882,SP-0035,15.88,1.65,225,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.112
10569,TA-02183,S-0066,1/9/2013,0,0,Yes,5,10.35204175,SP-0035,15.88,1.65,225,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.112
10570,TA-02183,S-0066,1/9/2013,0,0,Yes,10,7.981727436,SP-0035,15.88,1.65,225,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.112
10571,TA-02183,S-0066,1/9/2013,0,0,Yes,25,6.557313199,SP-0035,15.88,1.65,225,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.112
10572,TA-02183,S-0066,1/9/2013,0,0,Yes,50,6.151132576,SP-0035,15.88,1.65,225,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.112
10573,TA-02183,S-0066,1/9/2013,0,0,Yes,100,5.96195256,SP-0035,15.88,1.65,225,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.112
10574,TA-02183,S-0066,1/9/2013,0,0,Yes,250,5.850670198,SP-0035,15.88,1.65,225,5,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.112
10575,TA-02184,S-0066,1/7/2013,0,0,Yes,1,29.77359603,SP-0029,9.52,1.65,124,0,0,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.143
10576,TA-02184,S-0066,1/7/2013,0,0,Yes,2,17.91367827,SP-0029,9.52,1.65,124,0,0,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.143
10577,TA-02184,S-0066,1/7/2013,0,0,Yes,5,10.7971712,SP-0029,9.52,1.65,124,0,0,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.143
10578,TA-02184,S-0066,1/7/2013,0,0,Yes,10,8.426856885,SP-0029,9.52,1.65,124,0,0,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.143
10579,TA-02184,S-0066,1/7/2013,0,0,Yes,25,7.002442648,SP-0029,9.52,1.65,124,0,0,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.143
10580,TA-02184,S-0066,1/7/2013,0,0,Yes,50,6.596262025,SP-0029,9.52,1.65,124,0,0,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.143
10581,TA-02184,S-0066,1/7/2013,0,0,Yes,100,6.409864069,SP-0029,9.52,1.65,124,0,0,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.143
10582,TA-02184,S-0066,1/7/2013,0,0,Yes,250,6.295799647,SP-0029,9.52,1.65,124,0,0,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.143
10583,TA-02193,S-0066,1/5/2013,0,0,Yes,1,27.71209027,SP-0029,12.7,1.24,41,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.098
10584,TA-02193,S-0066,1/5/2013,0,0,Yes,2,15.85217251,SP-0029,12.7,1.24,41,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.098
10585,TA-02193,S-0066,1/5/2013,0,0,Yes,5,8.7384475,SP-0029,12.7,1.24,41,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.098
10586,TA-02193,S-0066,1/5/2013,0,0,Yes,10,6.365351124,SP-0029,12.7,1.24,41,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.098
10587,TA-02193,S-0066,1/5/2013,0,0,Yes,25,4.940936886,SP-0029,12.7,1.24,41,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.098
10588,TA-02193,S-0066,1/5/2013,0,0,Yes,50,4.534756264,SP-0029,12.7,1.24,41,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.098
10589,TA-02193,S-0066,1/5/2013,0,0,Yes,100,4.348358307,SP-0029,12.7,1.24,41,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.098
10590,TA-02193,S-0066,1/5/2013,0,0,Yes,250,4.234293886,SP-0029,12.7,1.24,41,2,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,3,0.098
10591,TA-02198,S-0066,1/10/2013,0,0,Yes,1,26.71054901,SP-0029,19.05,2.11,176,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.674
10592,TA-02198,S-0066,1/10/2013,0,0,Yes,2,16.51986668,SP-0029,19.05,2.11,176,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.674
10593,TA-02198,S-0066,1/10/2013,0,0,Yes,5,10.40490088,SP-0029,19.05,2.11,176,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.674
10594,TA-02198,S-0066,1/10/2013,0,0,Yes,10,8.365651586,SP-0029,19.05,2.11,176,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.674
10595,TA-02198,S-0066,1/10/2013,0,0,Yes,25,7.14432766,SP-0029,19.05,2.11,176,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.674
10596,TA-02198,S-0066,1/10/2013,0,0,Yes,50,6.802134396,SP-0029,19.05,2.11,176,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.674
10597,TA-02198,S-0066,1/10/2013,0,0,Yes,100,6.649121148,SP-0029,19.05,2.11,176,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.674
10598,TA-02198,S-0066,1/10/2013,0,0,Yes,250,6.557313199,SP-0029,19.05,2.11,176,4,50.8,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.674
10599,TA-02200,S-0066,1/6/2013,0,0,Yes,1,22.70438397,SP-0029,12.7,1.65,152,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10600,TA-02200,S-0066,1/6/2013,0,0,Yes,2,13.13966493,SP-0029,12.7,1.65,152,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10601,TA-02200,S-0066,1/6/2013,0,0,Yes,5,7.400277093,SP-0029,12.7,1.65,152,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10602,TA-02200,S-0066,1/6/2013,0,0,Yes,10,5.489002521,SP-0029,12.7,1.65,152,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10603,TA-02200,S-0066,1/6/2013,0,0,Yes,25,4.34001213,SP-0029,12.7,1.65,152,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10604,TA-02200,S-0066,1/6/2013,0,0,Yes,50,4.025639456,SP-0029,12.7,1.65,152,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10605,TA-02200,S-0066,1/6/2013,0,0,Yes,100,3.883754444,SP-0029,12.7,1.65,152,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10606,TA-02200,S-0066,1/6/2013,0,0,Yes,250,3.800292673,SP-0029,12.7,1.65,152,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10607,TA-02201,S-0066,1/6/2013,0,0,Yes,1,22.69047367,SP-0029,12.7,1.65,150,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10608,TA-02201,S-0066,1/6/2013,0,0,Yes,2,13.12575463,SP-0029,12.7,1.65,150,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10609,TA-02201,S-0066,1/6/2013,0,0,Yes,5,7.389148857,SP-0029,12.7,1.65,150,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10610,TA-02201,S-0066,1/6/2013,0,0,Yes,10,5.475092225,SP-0029,12.7,1.65,150,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10611,TA-02201,S-0066,1/6/2013,0,0,Yes,25,4.328883894,SP-0029,12.7,1.65,150,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10612,TA-02201,S-0066,1/6/2013,0,0,Yes,50,4.011729161,SP-0029,12.7,1.65,150,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10613,TA-02201,S-0066,1/6/2013,0,0,Yes,100,3.869844149,SP-0029,12.7,1.65,150,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10614,TA-02201,S-0066,1/6/2013,0,0,Yes,250,3.786382377,SP-0029,12.7,1.65,150,8,38.1,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10615,TA-02211,S-0066,4/8/2013,0,0,Yes,1,29.42583865,SP-0029,6.35,0.71,193,10,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.06
10616,TA-02211,S-0066,4/8/2013,0,0,Yes,2,17.56592089,SP-0029,6.35,0.71,193,10,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.06
10617,TA-02211,S-0066,4/8/2013,0,0,Yes,5,10.44941382,SP-0029,6.35,0.71,193,10,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.06
10618,TA-02211,S-0066,4/8/2013,0,0,Yes,10,8.079099503,SP-0029,6.35,0.71,193,10,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.06
10619,TA-02211,S-0066,4/8/2013,0,0,Yes,25,6.654685266,SP-0029,6.35,0.71,193,10,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.06
10620,TA-02211,S-0066,4/8/2013,0,0,Yes,50,6.245722584,SP-0029,6.35,0.71,193,10,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.06
10621,TA-02211,S-0066,4/8/2013,0,0,Yes,100,6.059324627,SP-0029,6.35,0.71,193,10,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.06
10622,TA-02211,S-0066,4/8/2013,0,0,Yes,250,5.948042265,SP-0029,6.35,0.71,193,10,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,2,0.06
10623,TA-02221,S-0072,1/2/2013,25000,1,No,1,1.235234222,SP-0029,9.52,1.24,51,5,19.05,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10624,TA-02227,S-0066,1/6/2013,0,0,Yes,1,21.57765005,SP-0029,9.52,1.65,37,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10625,TA-02227,S-0066,1/6/2013,0,0,Yes,2,12.01293101,SP-0029,9.52,1.65,37,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10626,TA-02227,S-0066,1/6/2013,0,0,Yes,5,6.273543175,SP-0029,9.52,1.65,37,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10627,TA-02227,S-0066,1/6/2013,0,0,Yes,10,4.359486543,SP-0029,9.52,1.65,37,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10628,TA-02227,S-0066,1/6/2013,0,0,Yes,25,3.213278211,SP-0029,9.52,1.65,37,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10629,TA-02227,S-0066,1/6/2013,0,0,Yes,50,2.896123479,SP-0029,9.52,1.65,37,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10630,TA-02227,S-0066,1/6/2013,0,0,Yes,100,2.754238467,SP-0029,9.52,1.65,37,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10631,TA-02227,S-0066,1/6/2013,0,0,Yes,250,2.670776695,SP-0029,9.52,1.65,37,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10632,TA-02227,S-0072,19/2/2013,60,1,Yes,1,8.660549846,SP-0029,9.52,1.65,37,3,31.75,N,N,N,N,EF-003,EF-003,0,0,0,No,No,4,0.042
10633,TA-02232,S-0013,27/7/2011,10,1,No,1,11.42313449,SP-0029,12.7,0.89,84,4,38.1,N,Y,N,N,EF-003,EF-003,0,0,0,No,No,4,0.096
10634,TA-02233,S-0041,5/4/2013,3,0,Yes,3,22.00608715,SP-0029,12.7,1.65,71,1,25.4,N,N,N,Y,EF-003,EF-003,0,0,0,No,No,3,0.098
10635,TA-02233,S-0041,5/4/2013,3,0,Yes,5,15.74645427,SP-0029,12.7,1.65,71,1,25.4,N,N,N,Y,EF-003,EF-003,0,0,0,No,No,3,0.098
10636,TA-02233,S-0041,5/4/2013,3,0,Yes,7,13.06176728,SP-0029,12.7,1.65,71,1,25.4,N,N,N,Y,EF-003,EF-003,0,0,0,No,No,3,0.098
10637,TA-02233,S-0041,5/4/2013,3,0,Yes,9,10.80829944,SP-0029,12.7,1.65,71,1,25.4,N,N,N,Y,EF-003,EF-003,0,0,0,No,No,3,0.098
10638,TA-02234,S-0041,25/7/2014,25,0,Yes,1,33.93277432,SP-0035,12.7,1.24,65,5,25.4,N,Y,N,Y,EF-003,EF-003,0,0,0,No,No,4,0.096
10639,TA-02234,S-0041,25/7/2014,25,0,Yes,6,8.282189814,SP-0035,12.7,1.24,65,5,25.4,N,Y,N,Y,EF-003,EF-003,0,0,0,No,No,4,0.096
