,annual_usage,min_order_quantity,bracket_pricing,quantity,diameter,wall,length,num_bends,bend_radius,end_a_1x,end_a_2x,end_x_1x,end_x_2x,num_boss,num_bracket,other,end_a_forming,end_x_forming,no_of_components,total_component_weight,cost
16748,0.0,0.0,1.0,50.0,12.7,1.65,33,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,4.459640669
16749,0.0,0.0,1.0,100.0,12.7,1.65,33,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,4.273242712
16750,0.0,0.0,1.0,250.0,12.7,1.65,33,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,4.16196035
16751,0.0,0.0,1.0,1.0,12.7,1.65,17,1.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,21.34673915
16752,0.0,0.0,1.0,2.0,12.7,1.65,17,1.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,11.78202011
16753,0.0,0.0,1.0,5.0,12.7,1.65,17,1.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,6.042632273
16754,0.0,0.0,1.0,10.0,12.7,1.65,17,1.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,4.1313577
16755,0.0,0.0,1.0,25.0,12.7,1.65,17,1.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,2.98236731
16756,0.0,0.0,1.0,50.0,12.7,1.65,17,1.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,2.665212577
16757,0.0,0.0,1.0,100.0,12.7,1.65,17,1.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,2.526109624
16758,0.0,0.0,1.0,250.0,12.7,1.65,17,1.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,2.439865793
16759,780.0,1.0,0.0,1.0,15.88,1.24,161,5.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.124,5.889619025
16760,232.0,40.0,0.0,40.0,15.88,1.24,157,5.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.124,5.742169895
16761,0.0,0.0,1.0,1.0,9.52,1.24,151,8.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,28.62460564
16762,0.0,0.0,1.0,2.0,9.52,1.24,151,8.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,16.76468788
16763,0.0,0.0,1.0,5.0,9.52,1.24,151,8.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,9.648180812
16764,0.0,0.0,1.0,10.0,9.52,1.24,151,8.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,7.275084435
16765,0.0,0.0,1.0,25.0,9.52,1.24,151,8.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,5.853452257
16766,0.0,0.0,1.0,50.0,9.52,1.24,151,8.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,5.444489576
16767,0.0,0.0,1.0,100.0,9.52,1.24,151,8.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,5.258091619
16768,0.0,0.0,1.0,250.0,9.52,1.24,151,8.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,5.146809256
16769,0.0,0.0,1.0,1.0,9.52,1.24,148,9.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,28.67468271
16770,0.0,0.0,1.0,2.0,9.52,1.24,148,9.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,16.81476494
16771,0.0,0.0,1.0,5.0,9.52,1.24,148,9.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,9.698257875
16772,0.0,0.0,1.0,10.0,9.52,1.24,148,9.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,7.327943558
16773,0.0,0.0,1.0,25.0,9.52,1.24,148,9.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,5.90352932
16774,0.0,0.0,1.0,50.0,9.52,1.24,148,9.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,5.497348698
16775,0.0,0.0,1.0,100.0,9.52,1.24,148,9.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,5.308168682
16776,0.0,0.0,1.0,250.0,9.52,1.24,148,9.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,5.19688632
16777,29.0,0.0,1.0,5.0,19.05,2.11,138,8.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,18.95973248
16778,29.0,0.0,1.0,10.0,19.05,2.11,138,8.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,10.98913328
16779,29.0,0.0,1.0,15.0,19.05,2.11,138,8.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,8.332266877
16780,0.0,0.0,1.0,10.0,19.05,2.11,119,7.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,8.346177173
16781,0.0,0.0,1.0,20.0,19.05,2.11,119,7.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,5.619759296
16782,0.0,0.0,1.0,30.0,19.05,2.11,119,7.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,4.632128331
16783,13.0,5.0,0.0,5.0,19.05,2.11,230,8.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,30.56091875
16784,0.0,0.0,1.0,10.0,19.05,2.11,229,8.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,9.91804054
16785,0.0,0.0,1.0,15.0,19.05,2.11,229,8.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,8.485280126
16786,0.0,0.0,1.0,25.0,19.05,2.11,229,8.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,6.663031443
16787,0.0,0.0,1.0,1.0,19.05,1.24,111,4.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.298,24.77423591
16788,0.0,0.0,1.0,2.0,19.05,1.24,111,4.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.298,14.58355358
16789,0.0,0.0,1.0,5.0,19.05,1.24,111,4.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.298,8.47136983
16790,0.0,0.0,1.0,10.0,19.05,1.24,111,4.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.298,6.432120541
16791,0.0,0.0,1.0,25.0,19.05,1.24,111,4.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.298,5.208014556
16792,0.0,0.0,1.0,50.0,19.05,1.24,111,4.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.298,4.868603351
16793,0.0,0.0,1.0,100.0,19.05,1.24,111,4.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.298,4.715590103
16794,0.0,0.0,1.0,250.0,19.05,1.24,111,4.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.298,4.621000095
16795,0.0,0.0,1.0,1.0,19.05,1.24,90,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,22.09511304
16796,0.0,0.0,1.0,2.0,19.05,1.24,90,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,12.530394
16797,0.0,0.0,1.0,5.0,19.05,1.24,90,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,6.791006159
16798,0.0,0.0,1.0,10.0,19.05,1.24,90,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,4.879731587
16799,0.0,0.0,1.0,25.0,19.05,1.24,90,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,3.730741196
16800,0.0,0.0,1.0,50.0,19.05,1.24,90,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,3.416368523
16801,0.0,0.0,1.0,100.0,19.05,1.24,90,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,3.274483511
16802,0.0,0.0,1.0,250.0,19.05,1.24,90,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,3.18823968
16803,0.0,0.0,1.0,1.0,19.05,1.24,78,2.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,21.9754845
16804,0.0,0.0,1.0,2.0,19.05,1.24,78,2.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,12.41076546
16805,0.0,0.0,1.0,5.0,19.05,1.24,78,2.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,6.67137762
16806,0.0,0.0,1.0,10.0,19.05,1.24,78,2.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,4.760103047
16807,0.0,0.0,1.0,25.0,19.05,1.24,78,2.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,3.611112657
16808,0.0,0.0,1.0,50.0,19.05,1.24,78,2.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,3.296739983
16809,0.0,0.0,1.0,100.0,19.05,1.24,78,2.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,3.154854971
16810,0.0,0.0,1.0,250.0,19.05,1.24,78,2.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,3.0713932
16811,0.0,0.0,1.0,1.0,12.7,1.65,101,2.00,50.8,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.098,24.52385059
16812,0.0,0.0,1.0,2.0,12.7,1.65,101,2.00,50.8,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.098,14.33316826
16813,0.0,0.0,1.0,5.0,12.7,1.65,101,2.00,50.8,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.098,8.218202456
16814,0.0,0.0,1.0,10.0,12.7,1.65,101,2.00,50.8,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.098,6.181735226
16815,0.0,0.0,1.0,25.0,12.7,1.65,101,2.00,50.8,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.098,4.957629241
16816,0.0,0.0,1.0,50.0,12.7,1.65,101,2.00,50.8,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.098,4.615435976
16817,0.0,0.0,1.0,100.0,12.7,1.65,101,2.00,50.8,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.098,4.462422728
16818,0.0,0.0,1.0,250.0,12.7,1.65,101,2.00,50.8,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.098,4.370614779
16819,0.0,0.0,1.0,1.0,19.05,1.65,105,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,1.02,35.67156124
16820,0.0,0.0,1.0,2.0,19.05,1.65,105,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,1.02,25.48087891
16821,0.0,0.0,1.0,5.0,19.05,1.65,105,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,1.02,19.3659131
16822,0.0,0.0,1.0,10.0,19.05,1.65,105,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,1.02,17.32944587
16823,0.0,0.0,1.0,25.0,19.05,1.65,105,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,1.02,16.10533988
16824,0.0,0.0,1.0,50.0,19.05,1.65,105,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,1.02,15.76592868
16825,0.0,0.0,1.0,100.0,19.05,1.65,105,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,1.02,15.61013337
16826,0.0,0.0,1.0,250.0,19.05,1.65,105,2.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,1.02,15.51832542
16827,0.0,0.0,1.0,1.0,19.05,2.11,71,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.21,24.6796459
16828,0.0,0.0,1.0,2.0,19.05,2.11,71,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.21,14.48896357
16829,0.0,0.0,1.0,5.0,19.05,2.11,71,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.21,8.373997763
16830,0.0,0.0,1.0,10.0,19.05,2.11,71,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.21,6.334748474
16831,0.0,0.0,1.0,25.0,19.05,2.11,71,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.21,5.113424548
16832,0.0,0.0,1.0,50.0,19.05,2.11,71,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.21,4.771231284
16833,0.0,0.0,1.0,100.0,19.05,2.11,71,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.21,4.618218036
16834,0.0,0.0,1.0,250.0,19.05,2.11,71,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.21,4.526410087
16835,0.0,0.0,1.0,1.0,19.05,2.11,90,5.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.21,24.93559533
16836,0.0,0.0,1.0,2.0,19.05,2.11,90,5.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.21,14.74491301
16837,0.0,0.0,1.0,5.0,19.05,2.11,90,5.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.21,8.629947197
16838,0.0,0.0,1.0,10.0,19.05,2.11,90,5.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.21,6.593479966
16839,0.0,0.0,1.0,25.0,19.05,2.11,90,5.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.21,5.369373981
16840,0.0,0.0,1.0,50.0,19.05,2.11,90,5.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.21,5.029962776
16841,0.0,0.0,1.0,100.0,19.05,2.11,90,5.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.21,4.876949528
16842,0.0,0.0,1.0,250.0,19.05,2.11,90,5.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.21,4.78235952
16843,0.0,0.0,1.0,1.0,9.52,1.24,126,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,28.29354062
16844,0.0,0.0,1.0,2.0,9.52,1.24,126,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,16.43362285
16845,0.0,0.0,1.0,5.0,9.52,1.24,126,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,9.317115784
16846,0.0,0.0,1.0,10.0,9.52,1.24,126,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,6.944019408
16847,0.0,0.0,1.0,25.0,9.52,1.24,126,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,5.522387229
16848,0.0,0.0,1.0,50.0,9.52,1.24,126,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,5.113424548
16849,0.0,0.0,1.0,100.0,9.52,1.24,126,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,4.927026591
16850,0.0,0.0,1.0,250.0,9.52,1.24,126,5.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,4.815744229
16851,0.0,0.0,1.0,1.0,9.52,1.24,152,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,28.49384887
16852,0.0,0.0,1.0,2.0,9.52,1.24,152,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,16.63393111
16853,0.0,0.0,1.0,5.0,9.52,1.24,152,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,9.520206095
16854,0.0,0.0,1.0,10.0,9.52,1.24,152,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,7.147109719
16855,0.0,0.0,1.0,25.0,9.52,1.24,152,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,5.72547754
16856,0.0,0.0,1.0,50.0,9.52,1.24,152,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,5.316514859
16857,0.0,0.0,1.0,100.0,9.52,1.24,152,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,5.130116902
16858,0.0,0.0,1.0,250.0,9.52,1.24,152,6.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.061,5.016052481
16859,0.0,0.0,1.0,1.0,19.05,1.65,126,4.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,22.53189631
16860,0.0,0.0,1.0,2.0,19.05,1.65,126,4.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,12.96717727
16861,0.0,0.0,1.0,5.0,19.05,1.65,126,4.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,7.227789432
16862,0.0,0.0,1.0,10.0,19.05,1.65,126,4.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,5.3137328
16863,0.0,0.0,1.0,25.0,19.05,1.65,126,4.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,4.167524468
16864,0.0,0.0,1.0,50.0,19.05,1.65,126,4.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,3.850369736
16865,0.0,0.0,1.0,100.0,19.05,1.65,126,4.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,3.708484724
16866,0.0,0.0,1.0,250.0,19.05,1.65,126,4.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,3.625022952
16867,0.0,0.0,1.0,1.0,19.05,1.65,108,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,22.35662659
16868,0.0,0.0,1.0,2.0,19.05,1.65,108,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,12.79190755
16869,0.0,0.0,1.0,5.0,19.05,1.65,108,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,7.052519711
16870,0.0,0.0,1.0,10.0,19.05,1.65,108,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,5.138463079
16871,0.0,0.0,1.0,25.0,19.05,1.65,108,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,3.992254748
16872,0.0,0.0,1.0,50.0,19.05,1.65,108,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,3.675100015
16873,0.0,0.0,1.0,100.0,19.05,1.65,108,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,3.533215003
16874,0.0,0.0,1.0,250.0,19.05,1.65,108,3.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,3.449753231
16875,1.0,1.0,0.0,1.0,9.52,1.24,41,3.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,2.264596073
16876,250.0,1.0,0.0,1.0,25.4,1.65,163,6.00,63.5,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.324,9.762245233
16877,250.0,1.0,0.0,1.0,25.4,1.65,119,6.00,63.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.324,8.424074826
16878,4000.0,100.0,0.0,1.0,12.7,1.65,72,1.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.08,1.752697206
16879,30.0,0.0,1.0,10.0,9.52,1.65,137,9.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.081,12.84198461
16880,30.0,0.0,1.0,20.0,9.52,1.65,137,9.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.081,10.2129388
16881,30.0,0.0,1.0,30.0,9.52,1.65,137,9.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.081,8.666113964
16882,30.0,0.0,1.0,40.0,9.52,1.65,137,9.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.081,6.643557029
16883,0.0,0.0,1.0,1.0,19.05,2.11,38,2.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,21.88367655
16884,0.0,0.0,1.0,2.0,19.05,2.11,38,2.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,12.31895751
16885,0.0,0.0,1.0,5.0,19.05,2.11,38,2.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,6.58235173
16886,0.0,0.0,1.0,10.0,19.05,2.11,38,2.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,4.668295099
16887,0.0,0.0,1.0,25.0,19.05,2.11,38,2.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,3.519304708
16888,0.0,0.0,1.0,50.0,19.05,2.11,38,2.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,3.204932034
16889,0.0,0.0,1.0,100.0,19.05,2.11,38,2.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,3.063047022
16890,0.0,0.0,1.0,250.0,19.05,2.11,38,2.00,50.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.122,2.979585251
16891,15.0,1.0,0.0,1.0,25.4,1.65,43,2.00,63.5,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,0.324,12.2855728
16892,15.0,1.0,0.0,1.0,9.52,0.89,52,2.00,19.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,7.46704651
16893,15.0,1.0,0.0,1.0,9.52,0.89,57,3.00,31.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.042,7.225007372
16894,1.0,0.0,1.0,1.0,12.7,1.24,209,6.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,28.90837567
16895,1.0,0.0,1.0,2.0,12.7,1.24,209,6.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,17.0484579
16896,1.0,0.0,1.0,5.0,12.7,1.24,209,6.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,9.931950835
16897,1.0,0.0,1.0,10.0,12.7,1.24,209,6.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,7.561636518
16898,1.0,0.0,1.0,25.0,12.7,1.24,209,6.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,6.137222281
16899,1.0,0.0,1.0,50.0,12.7,1.24,209,6.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,5.731041659
16900,1.0,0.0,1.0,100.0,12.7,1.24,209,6.00,25.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.096,5.541861643
16901,1.0,0.0,1.0,1.0,15.88,1.65,156,8.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.124,29.11424804
16902,1.0,0.0,1.0,2.0,15.88,1.65,156,8.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.124,17.25433027
16903,1.0,0.0,1.0,5.0,15.88,1.65,156,8.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.124,10.14060526
16904,1.0,0.0,1.0,10.0,15.88,1.65,156,8.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.124,7.767508889
16905,1.0,0.0,1.0,25.0,15.88,1.65,156,8.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.124,6.343094651
16906,1.0,0.0,1.0,50.0,15.88,1.65,156,8.00,38.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.124,5.936914029
